Map,Half,CT Score,TR Score,Players JSON,Date,Match ID
de_nuke,First Half,11,4,"[{""name"": ""employeeoftheyear"", ""kills"": 24, ""deaths"": 9, ""flag"": ""🇱🇹"", ""team"": ""CT""}, {""name"": ""Fake Russian"", ""kills"": 12, ""deaths"": 9, ""flag"": ""🇷"", ""team"": ""CT""}, {""name"": ""Barkas"", ""kills"": 11, ""deaths"": 7, ""flag"": ""🇨🇭"", ""team"": ""CT""}, {""name"": ""mule-power"", ""kills"": 9, ""deaths"": 8, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 6, ""deaths"": 12, ""flag"": ""🇫🇷"", ""team"": ""CT""}, {""name"": ""TaHkuCT"", ""kills"": 16, ""deaths"": 11, ""flag"": ""🇱🇹"", ""team"": ""TR""}, {""name"": ""么 P E X"", ""kills"": 9, ""deaths"": 14, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""OBBE_ex"", ""kills"": 7, ""deaths"": 13, ""flag"": ""🇷🇴"", ""team"": ""TR""}, {""name"": ""АFК"", ""kills"": 7, ""deaths"": 12, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""#PNTH"", ""kills"": 6, ""deaths"": 12, ""flag"": ""🇧🇾"", ""team"": ""TR""}]",2025-10-16,55
de_nuke,Second Half,8,5,"[{""name"": ""OBBE_ex"", ""kills"": 16, ""deaths"": 9, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""TaHkuCT"", ""kills"": 12, ""deaths"": 8, ""flag"": ""🇱🇹"", ""team"": ""CT""}, {""name"": ""#PNTH"", ""kills"": 12, ""deaths"": 6, ""flag"": ""🇧🇾"", ""team"": ""CT""}, {""name"": ""么 P E X"", ""kills"": 7, ""deaths"": 7, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 6, ""deaths"": 9, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 14, ""deaths"": 12, ""flag"": ""🇫🇷"", ""team"": ""TR""}, {""name"": ""Barkas"", ""kills"": 11, ""deaths"": 8, ""flag"": ""🇨🇭"", ""team"": ""TR""}, {""name"": ""employeeoftheyear"", ""kills"": 7, ""deaths"": 11, ""flag"": ""🇱🇹"", ""team"": ""TR""}, {""name"": ""Fake Russian"", ""kills"": 7, ""deaths"": 12, ""flag"": ""🇷"", ""team"": ""TR""}, {""name"": ""mule-power"", ""kills"": 1, ""deaths"": 12, ""flag"": ""🇺🇸"", ""team"": ""TR""}]",2025-10-16,55
de_mirage,First Half,1,14,"[{""name"": ""employeeoftheyear"", ""kills"": 16, ""deaths"": 12, ""flag"": ""🇱🇹"", ""team"": ""CT""}, {""name"": ""#PNTH"", ""kills"": 9, ""deaths"": 14, ""flag"": ""🇧🇾"", ""team"": ""CT""}, {""name"": ""Fake Russian"", ""kills"": 6, ""deaths"": 15, ""flag"": ""🇷🇺"", ""team"": ""CT""}, {""name"": ""Barkas"", ""kills"": 6, ""deaths"": 14, ""flag"": ""🇨🇭"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 2, ""deaths"": 15, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""---------2gramme"", ""kills"": 23, ""deaths"": 8, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""么 P E X"", ""kills"": 16, ""deaths"": 6, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 13, ""deaths"": 8, ""flag"": ""🇫🇷"", ""team"": ""TR""}, {""name"": ""ppe - RAT of RATs"", ""kills"": 13, ""deaths"": 8, ""flag"": ""🇬🇧"", ""team"": ""TR""}, {""name"": ""OBBE_ex"", ""kills"": 10, ""deaths"": 10, ""flag"": ""🇷🇴"", ""team"": ""TR""}]",2025-10-16,56
de_mirage,Second Half,2,3,"[{""name"": ""ACA*with_tinnitus"", ""kills"": 6, ""deaths"": 4, ""flag"": ""🇫🇷"", ""team"": ""CT""}, {""name"": ""么 P E X"", ""kills"": 5, ""deaths"": 3, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 1, ""deaths"": 5, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""ppe - RAT of RATs"", ""kills"": 1, ""deaths"": 4, ""flag"": ""🇬🇧"", ""team"": ""CT""}, {""name"": ""---------2gramme"", ""kills"": 0, ""deaths"": 4, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 6, ""deaths"": 2, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""employeeoftheyear"", ""kills"": 5, ""deaths"": 3, ""flag"": ""🇱🇹"", ""team"": ""TR""}, {""name"": ""Barkas"", ""kills"": 4, ""deaths"": 2, ""flag"": ""🇨🇭"", ""team"": ""TR""}, {""name"": ""#PNTH"", ""kills"": 3, ""deaths"": 3, ""flag"": ""🇧🇾"", ""team"": ""TR""}, {""name"": ""Fake Russian"", ""kills"": 2, ""deaths"": 4, ""flag"": ""🇷🇺"", ""team"": ""TR""}]",2025-10-16,56
de_tuscan,First Half,3,12,"[{""name"": ""Barkas"", ""kills"": 13, ""deaths"": 10, ""flag"": ""🇨🇭"", ""team"": ""CT""}, {""name"": ""cYr"", ""kills"": 11, ""deaths"": 14, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""Fake Russian"", ""kills"": 10, ""deaths"": 11, ""flag"": ""🇷🇺"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 7, ""deaths"": 14, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""#PNTH"", ""kills"": 5, ""deaths"": 13, ""flag"": ""🇧🇾"", ""team"": ""CT""}, {""name"": ""REDWOOD OG"", ""kills"": 5, ""deaths"": 14, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""---------2gramme"", ""kills"": 22, ""deaths"": 10, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""OBBE_ex"", ""kills"": 17, ""deaths"": 10, ""flag"": ""🇷🇴"", ""team"": ""TR""}, {""name"": ""么 P E X"", ""kills"": 14, ""deaths"": 7, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""ppe - RAT of RATs"", ""kills"": 12, ""deaths"": 8, ""flag"": ""🇬🇧"", ""team"": ""TR""}, {""name"": ""pomona"", ""kills"": 7, ""deaths"": 8, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 2, ""deaths"": 10, ""flag"": ""🇫🇷"", ""team"": ""TR""}]",2025-10-16,57
de_tuscan,Second Half,4,5,"[{""name"": ""ACA*with_tinnitus"", ""kills"": 10, ""deaths"": 9, ""flag"": ""🇫🇷"", ""team"": ""CT""}, {""name"": ""么 P E X"", ""kills"": 10, ""deaths"": 3, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 8, ""deaths"": 6, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""---------2gramme"", ""kills"": 6, ""deaths"": 7, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""pomona"", ""kills"": 4, ""deaths"": 6, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""ppe - RAT of RATs"", ""kills"": 4, ""deaths"": 7, ""flag"": ""🇬🇧"", ""team"": ""CT""}, {""name"": ""cYr"", ""kills"": 10, ""deaths"": 7, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""Barkas"", ""kills"": 10, ""deaths"": 6, ""flag"": ""🇨🇭"", ""team"": ""TR""}, {""name"": ""Fake Russian"", ""kills"": 7, ""deaths"": 6, ""flag"": ""🇷🇺"", ""team"": ""TR""}, {""name"": ""#PNTH"", ""kills"": 3, ""deaths"": 9, ""flag"": ""🇧🇾"", ""team"": ""TR""}, {""name"": ""АFК"", ""kills"": 3, ""deaths"": 8, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""REDWOOD OG"", ""kills"": 2, ""deaths"": 9, ""flag"": ""🇺🇸"", ""team"": ""TR""}]",2025-10-16,57
de_cache_v2,First Half,8,7,"[{""name"": ""---------2gramme"", ""kills"": 17, ""deaths"": 9, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 15, ""deaths"": 9, ""flag"": ""🇫🇷"", ""team"": ""CT""}, {""name"": ""pomona"", ""kills"": 10, ""deaths"": 6, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""ppe - RAT of RATs"", ""kills"": 9, ""deaths"": 11, ""flag"": ""🇬🇧"", ""team"": ""CT""}, {""name"": ""Barkas"", ""kills"": 3, ""deaths"": 8, ""flag"": ""🇨🇭"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 0, ""deaths"": 0, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""么 P E X"", ""kills"": 16, ""deaths"": 10, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""cYr"", ""kills"": 11, ""deaths"": 10, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""АFК"", ""kills"": 8, ""deaths"": 12, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""Fake Russian"", ""kills"": 6, ""deaths"": 14, ""flag"": ""🇷🇺"", ""team"": ""TR""}, {""name"": ""#PNTH"", ""kills"": 2, ""deaths"": 8, ""flag"": ""🇧🇾"", ""team"": ""TR""}]",2025-10-17,58
de_cache_v2,Second Half,5,8,"[{""name"": ""么 P E X"", ""kills"": 14, ""deaths"": 9, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 8, ""deaths"": 10, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""#PNTH"", ""kills"": 7, ""deaths"": 11, ""flag"": ""🇧🇾"", ""team"": ""CT""}, {""name"": ""cYr"", ""kills"": 5, ""deaths"": 10, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""Fake Russian"", ""kills"": 3, ""deaths"": 12, ""flag"": ""🇷🇺"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 0, ""deaths"": 0, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""---------2gramme"", ""kills"": 22, ""deaths"": 8, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""ppe - RAT of RATs"", ""kills"": 12, ""deaths"": 8, ""flag"": ""🇬🇧"", ""team"": ""TR""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 10, ""deaths"": 7, ""flag"": ""🇫🇷"", ""team"": ""TR""}, {""name"": ""Barkas"", ""kills"": 10, ""deaths"": 6, ""flag"": ""🇨🇭"", ""team"": ""TR""}, {""name"": ""pomona"", ""kills"": 4, ""deaths"": 8, ""flag"": ""🇺🇸"", ""team"": ""TR""}]",2025-10-17,58
de_aztec,First Half,11,4,"[{""name"": ""cYr"", ""kills"": 25, ""deaths"": 6, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""么 P E X"", ""kills"": 17, ""deaths"": 8, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 14, ""deaths"": 10, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""Fake Russian"", ""kills"": 7, ""deaths"": 11, ""flag"": ""🇷🇺"", ""team"": ""CT""}, {""name"": ""#PNTH"", ""kills"": 6, ""deaths"": 10, ""flag"": ""🇧🇾"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 5, ""deaths"": 13, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""Barkas"", ""kills"": 15, ""deaths"": 10, ""flag"": ""🇨🇭"", ""team"": ""TR""}, {""name"": ""---------2gramme"", ""kills"": 11, ""deaths"": 14, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""David_KZ"", ""kills"": 11, ""deaths"": 13, ""flag"": ""🇪🇸"", ""team"": ""TR""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 10, ""deaths"": 13, ""flag"": ""🇫🇷"", ""team"": ""TR""}, {""name"": ""ppe - RAT of RATs"", ""kills"": 7, ""deaths"": 13, ""flag"": ""🇬🇧"", ""team"": ""TR""}, {""name"": ""pomona"", ""kills"": 4, ""deaths"": 10, ""flag"": ""🇺🇸"", ""team"": ""TR""}]",2025-10-17,59
de_aztec,Second Half,1,5,"[{""name"": ""---------2gramme"", ""kills"": 9, ""deaths"": 5, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""Barkas"", ""kills"": 5, ""deaths"": 5, ""flag"": ""🇨🇭"", ""team"": ""CT""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 3, ""deaths"": 4, ""flag"": ""🇫🇷"", ""team"": ""CT""}, {""name"": ""ppe - RAT of RATs"", ""kills"": 2, ""deaths"": 5, ""flag"": ""🇬🇧"", ""team"": ""CT""}, {""name"": ""David_KZ"", ""kills"": 2, ""deaths"": 6, ""flag"": ""🇪🇸"", ""team"": ""CT""}, {""name"": ""pomona"", ""kills"": 1, ""deaths"": 5, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""cYr"", ""kills"": 7, ""deaths"": 4, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""#PNTH"", ""kills"": 6, ""deaths"": 3, ""flag"": ""🇧🇾"", ""team"": ""TR""}, {""name"": ""么 P E X"", ""kills"": 6, ""deaths"": 6, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""Fake Russian"", ""kills"": 5, ""deaths"": 3, ""flag"": ""🇷🇺"", ""team"": ""TR""}, {""name"": ""АFК"", ""kills"": 5, ""deaths"": 4, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""OBBE_ex"", ""kills"": 3, ""deaths"": 3, ""flag"": ""🇷🇴"", ""team"": ""TR""}]",2025-10-17,59
de_nuke,First Half,7,8,"[{""name"": ""cYr"", ""kills"": 15, ""deaths"": 8, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""Barkas"", ""kills"": 14, ""deaths"": 10, ""flag"": ""🇨🇭"", ""team"": ""CT""}, {""name"": ""poopies__"", ""kills"": 10, ""deaths"": 12, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""_hell"", ""kills"": 10, ""deaths"": 9, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""David_KZ"", ""kills"": 9, ""deaths"": 12, ""flag"": ""🇪🇸"", ""team"": ""CT""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 18, ""deaths"": 12, ""flag"": ""🇫🇷"", ""team"": ""TR""}, {""name"": ""SS l RichNigga_ex"", ""kills"": 18, ""deaths"": 12, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""OBBE_ex"", ""kills"": 10, ""deaths"": 11, ""flag"": ""🇷🇴"", ""team"": ""TR""}, {""name"": ""АFК"", ""kills"": 5, ""deaths"": 14, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""Fake Russian"", ""kills"": 5, ""deaths"": 10, ""flag"": ""🇷🇺"", ""team"": ""TR""}]",2025-10-17,60
de_nuke,Second Half,0,9,"[{""name"": ""ACA*with_tinnitus"", ""kills"": 6, ""deaths"": 9, ""flag"": ""🇫🇷"", ""team"": ""CT""}, {""name"": ""SS l RichNigga_ex"", ""kills"": 6, ""deaths"": 9, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 3, ""deaths"": 9, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 2, ""deaths"": 9, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""_hell"", ""kills"": 12, ""deaths"": 2, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""Barkas"", ""kills"": 10, ""deaths"": 4, ""flag"": ""🇨🇭"", ""team"": ""TR""}, {""name"": ""cYr"", ""kills"": 9, ""deaths"": 4, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""poopies__"", ""kills"": 8, ""deaths"": 5, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""David_KZ"", ""kills"": 3, ""deaths"": 4, ""flag"": ""🇪🇸"", ""team"": ""TR""}]",2025-10-17,60
de_inferno,First Half,6,9,"[{""name"": ""chaewon"", ""kills"": 15, ""deaths"": 15, ""flag"": ""🇵🇪"", ""team"": ""CT""}, {""name"": ""cYr"", ""kills"": 13, ""deaths"": 9, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""Barkas"", ""kills"": 12, ""deaths"": 11, ""flag"": ""🇨🇭"", ""team"": ""CT""}, {""name"": ""poopies__"", ""kills"": 9, ""deaths"": 13, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 8, ""deaths"": 11, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 20, ""deaths"": 9, ""flag"": ""🇫🇷"", ""team"": ""TR""}, {""name"": ""David_KZ"", ""kills"": 13, ""deaths"": 13, ""flag"": ""🇪🇸"", ""team"": ""TR""}, {""name"": ""SS l RichNigga_ex"", ""kills"": 10, ""deaths"": 10, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""АFК"", ""kills"": 9, ""deaths"": 12, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""REDWOOD OG"", ""kills"": 7, ""deaths"": 13, ""flag"": ""🇺🇸"", ""team"": ""TR""}]",2025-10-17,61
de_inferno,Second Half,4,10,"[{""name"": ""ACA*with_tinnitus"", ""kills"": 12, ""deaths"": 11, ""flag"": ""🇫🇷"", ""team"": ""CT""}, {""name"": ""REDWOOD OG"", ""kills"": 12, ""deaths"": 10, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""SS l RichNigga_ex"", ""kills"": 12, ""deaths"": 13, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""David_KZ"", ""kills"": 8, ""deaths"": 12, ""flag"": ""🇪🇸"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 3, ""deaths"": 11, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""cYr"", ""kills"": 19, ""deaths"": 8, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""Barkas"", ""kills"": 14, ""deaths"": 10, ""flag"": ""🇨🇭"", ""team"": ""TR""}, {""name"": ""poopies__"", ""kills"": 8, ""deaths"": 9, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""chaewon"", ""kills"": 8, ""deaths"": 10, ""flag"": ""🇵🇪"", ""team"": ""TR""}, {""name"": ""OBBE_ex"", ""kills"": 7, ""deaths"": 10, ""flag"": ""🇷🇴"", ""team"": ""TR""}]",2025-10-17,61
de_cache_v2,First Half,2,13,"[{""name"": ""_hell"", ""kills"": 11, ""deaths"": 15, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 11, ""deaths"": 14, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""chaewon"", ""kills"": 11, ""deaths"": 13, ""flag"": ""🇵🇪"", ""team"": ""CT""}, {""name"": ""poopies__"", ""kills"": 6, ""deaths"": 15, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 15, ""deaths"": 12, ""flag"": ""🇫🇷"", ""team"": ""TR""}, {""name"": ""Barkas"", ""kills"": 21, ""deaths"": 7, ""flag"": ""🇨🇭"", ""team"": ""TR""}, {""name"": ""么 P E X"", ""kills"": 20, ""deaths"": 6, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""cYr"", ""kills"": 14, ""deaths"": 9, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""SS l RichNigga_ex"", ""kills"": 5, ""deaths"": 10, ""flag"": ""🇨🇦"", ""team"": ""TR""}]",2025-10-17,62
de_cache_v2,Second Half,3,0,"[{""name"": ""ACA*with_tinnitus"", ""kills"": 2, ""deaths"": 2, ""flag"": ""🇫🇷"", ""team"": ""CT""}, {""name"": ""SS l RichNigga_ex"", ""kills"": 5, ""deaths"": 1, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""么 P E X"", ""kills"": 2, ""deaths"": 1, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""Barkas"", ""kills"": 2, ""deaths"": 2, ""flag"": ""🇨🇭"", ""team"": ""CT""}, {""name"": ""cYr"", ""kills"": 0, ""deaths"": 1, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""poopies__"", ""kills"": 4, ""deaths"": 2, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""OBBE_ex"", ""kills"": 2, ""deaths"": 3, ""flag"": ""🇷🇴"", ""team"": ""TR""}, {""name"": ""chaewon"", ""kills"": 1, ""deaths"": 3, ""flag"": ""🇵🇪"", ""team"": ""TR""}, {""name"": ""_hell"", ""kills"": 0, ""deaths"": 3, ""flag"": ""🇺🇸"", ""team"": ""TR""}]",2025-10-17,62
de_mirage,First Half,11,4,"[{""name"": ""chaewon"", ""kills"": 21, ""deaths"": 8, ""flag"": ""🇵🇪"", ""team"": ""CT""}, {""name"": ""么 P E X"", ""kills"": 13, ""deaths"": 8, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""cYr"", ""kills"": 11, ""deaths"": 7, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""poopies__"", ""kills"": 9, ""deaths"": 10, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 8, ""deaths"": 9, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""_hell"", ""kills"": 18, ""deaths"": 12, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 9, ""deaths"": 13, ""flag"": ""🇫🇷"", ""team"": ""TR""}, {""name"": ""_FC_"", ""kills"": 8, ""deaths"": 12, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""p1c4"", ""kills"": 6, ""deaths"": 11, ""flag"": ""🇧🇷"", ""team"": ""TR""}, {""name"": ""pomona"", ""kills"": 0, ""deaths"": 15, ""flag"": ""🇺🇸"", ""team"": ""TR""}]",2025-10-17,63
de_mirage,Second Half,0,5,"[{""name"": ""p1c4"", ""kills"": 6, ""deaths"": 4, ""flag"": ""🇧🇷"", ""team"": ""CT""}, {""name"": ""_hell"", ""kills"": 4, ""deaths"": 5, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 1, ""deaths"": 5, ""flag"": ""🇫🇷"", ""team"": ""CT""}, {""name"": ""_FC_"", ""kills"": 1, ""deaths"": 5, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""pomona"", ""kills"": 0, ""deaths"": 5, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""么 P E X"", ""kills"": 9, ""deaths"": 0, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""poopies__"", ""kills"": 5, ""deaths"": 3, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""cYr"", ""kills"": 4, ""deaths"": 2, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""chaewon"", ""kills"": 4, ""deaths"": 4, ""flag"": ""🇵🇪"", ""team"": ""TR""}, {""name"": ""OBBE_ex"", ""kills"": 2, ""deaths"": 3, ""flag"": ""🇷🇴"", ""team"": ""TR""}]",2025-10-17,63
de_train,First Half,8,7,"[{""name"": ""REDWOOD OG"", ""kills"": 16, ""deaths"": 10, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""_FC_"", ""kills"": 16, ""deaths"": 9, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""_hell"", ""kills"": 11, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""p1c4"", ""kills"": 9, ""deaths"": 7, ""flag"": ""🇧🇷"", ""team"": ""CT""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 6, ""deaths"": 12, ""flag"": ""🇫🇷"", ""team"": ""CT""}, {""name"": ""chaewon"", ""kills"": 17, ""deaths"": 10, ""flag"": ""🇵🇪"", ""team"": ""TR""}, {""name"": ""cYr"", ""kills"": 15, ""deaths"": 10, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""么 P E X"", ""kills"": 9, ""deaths"": 12, ""flag"": ""🇨🇦"", ""team"": ""TR""}, {""name"": ""OBBE_ex"", ""kills"": 5, ""deaths"": 13, ""flag"": ""🇷🇴"", ""team"": ""TR""}, {""name"": ""Nep*"", ""kills"": 2, ""deaths"": 14, ""flag"": ""🇺🇿"", ""team"": ""TR""}]",2025-10-17,64
de_train,Second Half,7,8,"[{""name"": ""chaewon"", ""kills"": 22, ""deaths"": 8, ""flag"": ""🇵🇪"", ""team"": ""CT""}, {""name"": ""么 P E X"", ""kills"": 16, ""deaths"": 9, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""cYr"", ""kills"": 12, ""deaths"": 10, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""Nep*"", ""kills"": 4, ""deaths"": 12, ""flag"": ""🇺🇿"", ""team"": ""CT""}, {""name"": ""OBBE_ex"", ""kills"": 4, ""deaths"": 12, ""flag"": ""🇷🇴"", ""team"": ""CT""}, {""name"": ""REDWOOD OG"", ""kills"": 8, ""deaths"": 13, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""ACA*with_tinnitus"", ""kills"": 15, ""deaths"": 10, ""flag"": ""🇫🇷"", ""team"": ""TR""}, {""name"": ""_FC_"", ""kills"": 13, ""deaths"": 12, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""_hell"", ""kills"": 9, ""deaths"": 12, ""flag"": ""🇺🇸"", ""team"": ""TR""}, {""name"": ""p1c4"", ""kills"": 5, ""deaths"": 12, ""flag"": ""🇧🇷"", ""team"": ""TR""}]",2025-10-17,64
de_dust2,First Half,4,11,"[{""name"": ""cabana"", ""kills"": 11, ""deaths"": 11, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""SS l RichNigga_ex"", ""kills"": 10, ""deaths"": 11, ""flag"": ""🇨🇦"", ""team"": ""CT""}, {""name"": ""REDWOOD OG"", ""kills"": 9, ""deaths"": 14, ""flag"": ""🇺🇸"", ""team"": ""CT""}, {""name"": ""АFК"", ""kills"": 9, ""deaths"": 13, ""flag"": ""🇩🇪"", ""team"": ""CT""}, {""name"": ""lilithhh"", ""kills"": 2, ""deaths"": 13, ""flag"": ""🇷🇺"", ""team"": ""CT""}, {""name"": ""Bang Bang"", ""kills"": 15, ""deaths"": 8, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""A 7"", ""kills"": 14, ""deaths"": 9, ""flag"": ""🇮🇹"", ""team"": ""TR""}, {""name"": ""OBBE_ex"", ""kills"": 13, ""deaths"": 8, ""flag"": ""🇩🇪"", ""team"": ""TR""}, {""name"": ""ppe - RAT of RATs"", ""kills"": 13, ""deaths"": 8, ""flag"": ""🇬🇧"", ""team"": ""TR""}, {""name"": ""Шму"", ""kills"": 6, ""deaths"": 9, ""flag"": ""🇬🇪"", ""team"": ""TR""}]",2025-10-17,65
